dt\dx, 0.0, 0.15707949999999998, 0.31415899999999997, 0.47123849999999995, 0.6283179999999999, 0.7853975, 0.9424769999999999, 1.0995564999999998, 1.2566359999999999, 1.4137155, 1.570795, 1.7278744999999998, 1.8849539999999998, 2.0420334999999996, 2.1991129999999997, 2.3561924999999997, 2.5132719999999997, 2.6703514999999998, 2.827431, 2.9845105, 3.14159, 3.2986694999999995, 3.4557489999999995, 3.6128284999999996, 3.7699079999999996, 3.9269874999999996, 4.084066999999999, 4.241146499999999, 4.398225999999999, 4.555305499999999, 4.712384999999999, 4.869464499999999, 5.0265439999999995, 5.1836234999999995, 5.3407029999999995, 5.4977825, 5.654862, 5.8119415, 5.969021, 6.1261005, 6.28318, 
0.0, 0.0, 0.1564343339942445, 0.30901674200355006, 0.45399014508463803, 0.5877848229325425, 0.7071063120935576, 0.8090165264524072, 0.8910061025413888, 0.9510561882928809, 0.9876881537936286, 0.9999999999991198, 0.9876885689061807, 0.9510570082965535, 0.8910073072450042, 0.8090180861922142, 0.7071081884636503, 0.58778696973054, 0.4539925094493377, 0.3090192657165443, 0.15643695491344847, 2.65358979335273E-6, -0.15643171307393866, -0.30901421828837966, -0.4539877807167415, -0.5877826761304061, -0.7071044357184857, -0.8090149667069033, -0.8910048978314993, -0.9510553682825114, -0.9876877386741217, -0.9999999999920782, -0.987688984011778, -0.9510578282935293, -0.8910085119423454, -0.8090196459263244, -0.7071100648287638, -0.5877891165243982, -0.4539948738108404, -0.3090217894273625, -0.15643957583155085, -5.307179586686775E-6, 
0.0314159, -0.031410732555324214, 0.1255326597938895, 0.2792611608945107, 0.4261133369917388, 0.5624732062316505, 0.684983141741571, 0.7906265474076241, 0.8768021363573414, 0.9413879831676568, 0.9827937726230047, 0.9999999584878646, 0.9925828680764374, 0.9607251344626712, 0.9052111994554382, 0.8274079980703496, 0.7292313001098177, 0.6130985376319713, 0.4818692798507373, 0.33877482117013324, 0.18733861612612357, 0.03128952038853206, -0.12553002588612136, -0.27925861152409936, -0.4261109349325389, -0.5624710106302317, -0.684981206660836, -0.790624920495602, -0.8768008576739384, -0.9413870841982491, -0.9827932755031651, -0.9999998754583126, -0.9925832011816329, -0.9607258755004725, -0.9052123301790659, -0.8274094906376825, -0.7292331177689564, -0.6131006356261905, -0.481871606520544, -0.3387773192252915, -0.18734122405632844, -0.03141603711570004, 
0.0628318, -0.06279046656224248, 0.094465470448906, 0.24920309317472578, 0.3977921324580248, 0.5365862257566674, 0.6621678076239736, 0.7714446479460471, 0.8617259927813381, 0.9307888195410905, 0.976932575090984, 0.9990210489425213, 0.9965103504789568, 0.9694623013247711, 0.9185429130946703, 0.8450059880049117, 0.7506622461536556, 0.6378347396578794, 0.5093016514969211, 0.3682278875425946, 0.21808714620428368, 0.06257638458975656, -0.09447521269485822, -0.2492005206194576, -0.3977896950219256, -0.536583983457402, -0.6621658156742989, -0.7714429553942918, -0.8617246413036738, -0.9307878424153264, -0.9769319963771588, -0.9990208828904659, -0.996510601177417, -0.9694629626007292, -0.9185439686653449, -0.8450074118786934, -0.7506640032701056, -0.6378367867510318, -0.5093039381606339, -0.368230357471713, -0.21807735226728758, -0.06279576326845564, 
0.09424769999999999, -0.09410823406412197, 0.06326611447520918, 0.2188704269738139, 0.36905381919983066, 0.5101486582400725, 0.6386819654050356, 0.7514888294303106, 0.8457915756218337, 0.9192681613101259, 0.9701093521508409, 0.997063271403724, 0.9994662252407318, 0.9772590450631997, 0.9309885444266562, 0.8617940546990132, 0.7713793709883588, 0.6619707991235528, 0.5362623367084496, 0.39734933807185835, 0.2486522964995675, 0.09383262047967075, -0.06329752217393679, -0.21886907238675085, -0.36905134873813117, -0.5101463713921647, -0.6386799184806099, -0.7514870728313543, -0.8457901526015703, -0.9192671069079779, -0.9701086923296448, -0.9970630224104401, -0.9994663932063906, -0.9772596258519364, -0.9309895237375485, -0.8617954084182173, -0.7713810657828718, -0.661972793261979, -0.5362645810885658, -0.39735301606104767, -0.24862081168761332, -0.09411351768897261, 
0.1256636, -0.12533312825768572, 0.03196824837141559, 0.18829165650135174, 0.3399259960732048, 0.48318584361955197, 0.6145479482860118, 0.7307778684086308, 0.8290136424338522, 0.9068363836572252, 0.9623298411414811, 0.9941275840947349, 1.0014466478747843, 0.9841068131446072, 0.9425350434630749, 0.8777549720428429, 0.7913616965459049, 0.6854825025515437, 0.5627244828136191, 0.42611034209274656, 0.27900396825878626, 0.12502760234702118, -0.03202735288729463, -0.18829368973033142, -0.3399236188375898, -0.4831835144179168, -0.6145458483366909, -0.7307760494192582, -0.829012149193908, -0.9068352529351704, -0.9623291007793986, -0.9941272523227656, -1.001446732862241, -0.9841073127988206, -0.9425359454809205, -0.877756254213685, -0.7913633272984957, -0.6854844417314097, -0.562726558808659, -0.42611739300114293, -0.27894476152482084, -0.12533839358688192, 
0.15707949999999998, -0.1564343339942445, 6.057698955118443E-4, 0.15749588173117282, 0.31043657736138475, 0.4557236483982713, 0.5897887458071039, 0.7093312989938467, 0.8114077909089927, 0.8935047637864623, 0.9536007210977302, 0.9902159034214045, 1.002448724969797, 0.9899979735857782, 0.9531702275732513, 0.8928723067345599, 0.8105889434950349, 0.7083462239247723, 0.5886616988594988, 0.45448239354822983, 0.3091122422333588, 0.15613073446162928, -6.952236795593689E-4, -0.1575040631353019, -0.3104346363688313, -0.45572129146800666, -0.5897865948365567, -0.7093294193335365, -0.8114062288423167, -0.8935035577766214, -0.9535999008406391, -0.9902154891144813, -1.0024487268146354, -0.9899983915369526, -0.953171051339434, -0.8928735160319274, -0.8105905085467232, -0.7083481185803934, -0.5886632636816856, -0.45449557272952673, -0.30902266146624696, -0.15643957583155085, 
0.18849539999999998, -0.18738115819047688, -0.030787251677029892, 0.12651280098458553, 0.2806138006946749, 0.4277884315536994, 0.5644279807475464, 0.6871693944836579, 0.7929904444297312, 0.8792854707675886, 0.943929607134236, 0.9853311030341978, 1.0024705179533597, 0.9949258233254328, 0.9628827942583732, 0.9071304351423815, 0.8290415517760136, 0.7305389483883259, 0.6140480818971531, 0.48243733921084386, 0.33894740814201885, 0.1871114810529211, 0.03066825608013375, -0.12653012186637472, -0.28061291353556084, -0.4277860956212341, -0.5644257820500037, -0.6871674559329606, -0.7929888149980082, -0.8792841905767892, -0.9439287077068531, -0.9853306065170817, -1.0024704365723882, -0.9949261590844727, -0.9628835388899365, -0.9071315703111985, -0.8290430482918766, -0.7305408430668971, -0.6140485182667723, -0.4824596329510706, -0.33882826115604453, -0.18738637136284153, 
0.21991129999999998, -0.21814306011874568, -0.06217664759453614, 0.09537269574741505, 0.2504862376377635, 0.39940701354841224, 0.5384898844545506, 0.6643131481154394, 0.7737788368013382, 0.8641915544971381, 0.9333250439075751, 0.9794770119522854, 1.0015110459242362, 0.9988845956949315, 0.9716623330766784, 0.9205145593906174, 0.8467007004514191, 0.7520382953762119, 0.6388582428149013, 0.5099474065863573, 0.3684799939578111, 0.21793939625910963, 0.06203241637206334, -0.09540200490480526, -0.2504873161600749, -0.3994048087697898, -0.538487646018831, -0.6643111526381601, -0.7737771415336253, -0.8641902013059047, -0.9333240661128238, -0.9794764336305282, -1.001510881315649, -0.9988848488527179, -0.971662997767264, -0.9205156193710045, -0.8467021210163067, -0.7520402960694076, -0.638856639278355, -0.5099816586621434, -0.36833558731486743, -0.21814823948140558, 
0.2513272, -0.24868968154705792, -0.09352822318115221, 0.06410640722418509, 0.2200828058576638, 0.37060664886673356, 0.5119992709978479, 0.6407842528807607, 0.7537909961631684, 0.8482369337865144, 0.9217964981620603, 0.9726584117506193, 0.9995702875499717, 1.0018694669796873, 0.9794993367071098, 0.9330107226531433, 0.8635483268528596, 0.7728225411398637, 0.6630673316938868, 0.5369852314720663, 0.3976807949905359, 0.2485841540176844, 0.09336655648845482, -0.06415003165159143, -0.22008703577357647, -0.37060477578391415, -0.511997011631994, -0.6407822030866807, -0.7537892366668508, -0.8482355088479849, -0.9217954428803614, -0.9726577521102456, -0.9995700397934301, -1.0018696372075564, -0.9794999207154353, -0.9330117070461001, -0.8635496533464664, -0.7728248442432027, -0.6630625030190814, -0.5370337638584921, -0.3975189292329412, -0.24869482198861698, 
